rho,ordinal_covariance
0.09795015839932125,0.06781161028053477
0.09815128808802623,0.06795130585266644
0.09835241777673119,0.06809100345360801
0.09855354746543617,0.0682307030844475
0.09875467715414114,0.06837040474627303
0.0989558068428461,0.06851010844017268
0.09915693653155108,0.06864981416723386
0.09935806622025606,0.06878952192854569
0.09955919590896103,0.06892923172519509
0.099760325597666,0.06906894355827146
0.09996145528637097,0.06920865742886238
0.10016258497507595,0.06934837333805598
0.10036371466378091,0.06948809128694143
0.10056484435248589,0.06962781127660665
0.10076597404119086,0.06976753330814016
0.10096710372989583,0.06990725738263058
0.1011682334186008,0.07004698350116655
0.10136936310730578,0.07018671166483685
0.10157049279601074,0.07032644187473013
0.10177162248471572,0.07046617413193516
0.1019727521734207,0.07060590843754093
0.10217388186212566,0.0707456447926361
0.10237501155083063,0.0708853831983101
0.10257614123953561,0.07102512365565143
0.10277727092824057,0.07116486616574945
0.10297840061694555,0.07130461072969362
0.10317953030565052,0.07144435734857262
0.10338065999435549,0.07158410602347585
0.10358178968306046,0.07172385675549274
0.10378291937176544,0.07186360954571323
0.1039840490604704,0.07200336439522585
0.10418517874917538,0.0721431213051205
0.10438630843788035,0.07228288027648681
0.10458743812658532,0.07242264131041469
0.10478856781529029,0.07256240440799304
0.10498969750399527,0.07270216957031221
0.10519082719270023,0.07284193679846211
0.10539195688140521,0.07298170609353243
0.10559308657011018,0.07312147745661311
0.10579421625881515,0.07326125088879397
0.10599534594752012,0.07340102639116534
0.1061964756362251,0.0735408039648172
0.10639760532493006,0.07368058361083983
0.10659873501363504,0.07382036533032325
0.10679986470234001,0.07396014912435799
0.10700099439104499,0.07409993499403454
0.10720212407974995,0.074239722940443
0.10740325376845493,0.07437951296467381
0.1076043834571599,0.07451930506781783
0.10780551314586487,0.0746590992509653
0.10800664283456984,0.07479889551520756
0.10820777252327482,0.07493869386163436
0.10840890221197978,0.07507849429133727
0.10861003190068476,0.07521829680540697
0.10881116158938973,0.07535810140493397
0.1090122912780947,0.07549790809100969
0.10921342096679967,0.0756377168647253
0.10941455065550465,0.07577752772717121
0.10961568034420961,0.07591734067943921
0.10981681003291459,0.07605715572262016
0.11001793972161956,0.07619697285780534
0.11021906941032453,0.07633679208608644
0.1104201990990295,0.0764766134085547
0.11062132878773448,0.07661643682630141
0.11082245847643944,0.07675626234041831
0.11102358816514442,0.07689608995199658
0.1112247178538494,0.07703591966212879
0.11142584754255436,0.07717575147190574
0.11162697723125933,0.07731558538241966
0.11182810691996431,0.07745542139476201
0.11202923660866927,0.07759525951002492
0.11223036629737425,0.07773509972930052
0.11243149598607922,0.07787494205368044
0.11263262567478419,0.07801478648425701
0.11283375536348916,0.07815463302212254
0.11303488505219414,0.07829448166836904
0.1132360147408991,0.07843433242408902
0.11343714442960408,0.07857418529037406
0.11363827411830905,0.07871404026831806
0.11383940380701402,0.07885389735901159
0.114040533495719,0.07899375656354872
0.11424166318442397,0.07913361788302124
0.11444279287312895,0.07927348131852201
0.11464392256183391,0.07941334687114386
0.11484505225053888,0.07955321454197943
0.11504618193924386,0.07969308433212134
0.11524731162794882,0.07983295624266316
0.1154484413166538,0.07997283027469713
0.11564957100535878,0.08011270642931655
0.11585070069406374,0.0802525847076148
0.11605183038276871,0.08039246511068486
0.11625296007147369,0.08053234763961957
0.11645408976017865,0.08067223229551289
0.11665521944888363,0.08081211907945766
0.1168563491375886,0.08095200799254752
0.11705747882629357,0.08109189903587592
0.11725860851499854,0.08123179221053638
0.11745973820370352,0.08137168751762257
0.11766086789240848,0.08151158495822795
0.11786199758111346,0.08165148453344633
0.11806312726981844,0.08179138624437181
0.1182642569585234,0.0819312900920977
0.11846538664722837,0.08207119607771844
0.11866651633593335,0.0822111042023279
0.11886764602463831,0.08235101446701996
0.11906877571334329,0.08249092687288882
0.11926990540204827,0.08263084142102865
0.11947103509075323,0.08277075811253397
0.1196721647794582,0.08291067694849878
0.11987329446816318,0.08305059793001733
0.12007442415686814,0.08319052105818452
0.12027555384557312,0.08333044633409468
0.1204766835342781,0.08347037375884207
0.12067781322298306,0.08361030333352164
0.12087894291168803,0.08375023505922823
0.12108007260039301,0.0838901689370564
0.12128120228909797,0.08403010496810064
0.12148233197780295,0.08417004315345687
0.12168346166650792,0.084309983494218907
0.1218845913552129,0.08444992599148236
0.12208572104391786,0.08458987064634214
0.12228685073262284,0.08472981745989398
0.12248798042132782,0.08486976643323234
0.12268911011003278,0.08500971756745267
0.12289023979873775,0.08514967086365081
0.12309136948744273,0.08528962632292146
0.1232924991761477,0.08542958394636062
0.12349362886485267,0.08556954373506419
0.12369475855355765,0.08570950569012685
0.12389588824226261,0.08584946981264484
0.12409701793096758,0.08598943610371394
0.12429814761967256,0.08612940456442979
0.12449927730837752,0.0862693751958885
0.1247004069970825,0.08640934799918586
0.12490153668578748,0.08654932297541783
0.12510266637449244,0.08668930012568064
0.12530379606319741,0.08682927945107054
0.1255049257519024,0.08696926095268341
0.12570605544060737,0.087109244631616
0.12590718512931234,0.08724923048896403
0.1261083148180173,0.08738921852582442
