"year","coefficient","value"
1456,"Penalized ML",0.12867466805324806
1456,"ML",-0.2093949754269649
1457,"Penalized ML",0.13075054610796577
1457,"ML",0.20680618244368704
1458,"Penalized ML",0.1316925576167261
1458,"ML",0.5403485754840224
1459,"Penalized ML",0.13149215928767932
1459,"ML",0.46383272256908986
1460,"Penalized ML",0.1284654294408298
1460,"ML",-0.0015674403160858155
1461,"Penalized ML",0.12671973076333623
1461,"ML",0.32909604908690265
1462,"Penalized ML",0.12382768065869168
1462,"ML",-0.08672895641202957
1463,"Penalized ML",0.12252406912857344
1463,"ML",-0.10410640595025734
1464,"Penalized ML",0.12248588617153684
1464,"ML",0.2985594457389839
1465,"Penalized ML",0.1215665772974654
1465,"ML",0.09532326857619029
1466,"Penalized ML",0.12075920275370093
1466,"ML",-0.35933317840470974
1467,"Penalized ML",0.12316588075401093
1467,"ML",0.07343476438721962
1468,"Penalized ML",0.12636871189057647
1468,"ML",0.5015488656679822
1469,"Penalized ML",0.127341330131822
1469,"ML",0.1718487530019372
1470,"Penalized ML",0.12800031122483743
1470,"ML",0.08711201830271403
1471,"Penalized ML",0.12903372713854624
1471,"ML",0.060848586876868775
1472,"Penalized ML",0.1305593640089726
1472,"ML",0.11393408329939493
1473,"Penalized ML",0.1322757951244121
1473,"ML",0.1505498682752543
1474,"Penalized ML",0.1339198579078944
1474,"ML",0.39066187982744327
1475,"Penalized ML",0.1340519032771905
1475,"ML",-0.12336602032172642
1476,"Penalized ML",0.1355738758472581
1476,"ML",-0.6626464768148287
1477,"Penalized ML",0.1394563545359998
1477,"ML",0.4271410786181947
1478,"Penalized ML",0.14186418110289145
1478,"ML",0.1056615725987158
1479,"Penalized ML",0.14442976173516034
1479,"ML",-0.14830309725690827
1480,"Penalized ML",0.14978920341391505
1480,"ML",-0.08694445029469315
1481,"Penalized ML",0.15713793231716583
1481,"ML",0.39058505566179774
1482,"Penalized ML",0.1620432463001142
1482,"ML",0.2784884898960523
1483,"Penalized ML",0.16617871982479135
1483,"ML",0.8296486950935089
1484,"Penalized ML",0.16901768400782646
1484,"ML",0.25250069378840123
1485,"Penalized ML",0.17148291167769805
1485,"ML",0.3962818602990885
1486,"Penalized ML",0.1718357002142472
1486,"ML",0.3231058322706795
1487,"Penalized ML",0.17087100927408977
1487,"ML",-0.3441172179251813
1488,"Penalized ML",0.173142527966454
1488,"ML",0.055419383969175305
1489,"Penalized ML",0.1760768775188334
1489,"ML",0.4092024250800187
1490,"Penalized ML",0.1780592797010422
1490,"ML",0.5012864998333951
1491,"Penalized ML",0.17735070618083393
1491,"ML",0.17306775559193296
1492,"Penalized ML",0.176567355985912
1492,"ML",0.24523167571830215
1493,"Penalized ML",0.1756452477313038
1493,"ML",0.2623984737456937
1494,"Penalized ML",0.1735799278143685
1494,"ML",0.19191808915255532
1495,"Penalized ML",0.17145451520539917
1495,"ML",0.049037989426815774
1496,"Penalized ML",0.16995777027303824
1496,"ML",0.7899859136937564
1497,"Penalized ML",0.16665120059125815
1497,"ML",0.26293081436701676
1498,"Penalized ML",0.16288092444446942
1498,"ML",-0.24230756545183374
1499,"Penalized ML",0.16173693466586012
1499,"ML",0.23157497240335578
1500,"Penalized ML",0.16033187507043895
1500,"ML",-0.23162781317946574
1501,"Penalized ML",0.16060582070760426
1501,"ML",0.26455295111728216
1502,"Penalized ML",0.16026383765199634
1502,"ML",-0.21374774791980844
1503,"Penalized ML",0.16357748916623238
1503,"ML",0.017894831581384753
1504,"Penalized ML",0.1678943531341398
1504,"ML",0.17904656427114468
1505,"Penalized ML",0.17230356116906856
1505,"ML",-0.26087209300175507
1506,"Penalized ML",0.17973110086609093
1506,"ML",0.6834185845294268
1507,"Penalized ML",0.18512006929699834
1507,"ML",-0.2614034618283174
1508,"Penalized ML",0.19352086576098818
1508,"ML",0.5099250212932078
1509,"Penalized ML",0.19966170807884312
1509,"ML",-0.05673672692156471
1510,"Penalized ML",0.2085295895524914
1510,"ML",0.5031489259853468
1511,"Penalized ML",0.2160498825855856
1511,"ML",0.35729029106971844
1512,"Penalized ML",0.2226074351306052
1512,"ML",0.6116159428214305
1513,"Penalized ML",0.22597238680845183
1513,"ML",0.4962151133019646
1514,"Penalized ML",0.22741836123363715
1514,"ML",0.3929054020967211
1515,"Penalized ML",0.2273997396562752
1515,"ML",0.29027073262269476
1516,"Penalized ML",0.22701123721774844
1516,"ML",0.5717658636691305
1517,"Penalized ML",0.22494058338496867
1517,"ML",0.2056224293642625
1518,"Penalized ML",0.2230143870787425
1518,"ML",0.21756188769082696
1519,"Penalized ML",0.22115068788461986
1519,"ML",0.40296861594169775
1520,"Penalized ML",0.21788106487237455
1520,"ML",0.3109432110111411
1521,"Penalized ML",0.21402364071422758
1521,"ML",-0.10208398555446041
1522,"Penalized ML",0.21200268105197334
1522,"ML",0.2488751167248754
1523,"Penalized ML",0.20971670583363033
1523,"ML",0.4478836996224727
1524,"Penalized ML",0.20661387311555526
1524,"ML",0.08319119666460786
1525,"Penalized ML",0.20464823816969197
1525,"ML",-0.19411977984576106
