"lati","long","x1368","x1369","x1370","x1371","x1373","x1374","x1376","x1377","x1378","x1379","x1380","x1381","x1382","x1383","x1384","x1385","x1386","x1389","x1390","x1391","x1392","x1393","x1394","x1397","x1399","x1403","x1406","x1407","x1408","x1409","x1411","x1412","x1413","x1414","x1415","x1416","x1424","x1425","x1426","x1427","x1428","x1429","x1430","x1431","x1432","x1433","x1434","x1435","x1436","x1437","x1438","x1439","x1440","x1441","x1442","x1443","x1444","x1445","x1447","x1448","x1449","x1450","x1451","x1452","x1453","x1454","x1455","x1456","x1457","x1458","x1459","x1460","x1461","x1462","x1463","x1464","x1465","x1466","x1467","x1468","x1469","x1470","x1471","x1472","x1473","x1474","x1475","x1476","x1477","x1478","x1479","x1480","x1481","x1482","x1483","x1484","x1485","x1486","x1487","x1488","x1489","x1490","x1491","x1492","x1493","x1494","x1495","x1496","x1497","x1498","x1499","x1500","x1501","x1502","x1503","x1504","x1505","x1506","x1507","x1508","x1509","x1510","x1511","x1512","x1513","x1514","x1515","x1516","x1517","x1518","x1519","x1520","x1521","x1522","x1523","x1524","x1525","x1526","x1527","x1528","x1529","x1530","x1531","x1532","x1533","x1534","x1535","x1536","x1537","x1538","x1539","x1540","x1541","x1542","x1543","x1544","x1545","x1546","x1547","x1548","x1549","x1550","x1551","x1552","x1553","x1554","x1555","x1556","x1557","x1558","x1559","x1560","x1561","x1562","x1563","x1564","x1565","x1566","x1567","x1568","x1569","x1570","x1571","x1572","x1573","x1574","x1575","x1576","x1577","x1578","x1579","x1580","x1581","x1582","x1583","x1584","x1585","x1586","x1587","x1588","x1589","x1590","x1591","x1592","x1593","x1594","x1595","x1596","x1597","x1598","x1599","x1600","x1601","x1602","x1603","x1604","x1605","x1606","x1607","x1608","x1609","x1610","x1611","x1612","x1613","x1614","x1615","x1616","x1617","x1618","x1619","x1620","x1621","x1622","x1623","x1624","x1625","x1626","x1627","x1628","x1629","x1630","x1631","x1632","x1633","x1634","x1635","x1636","x1637","x1638","x1639","x1640","x1641","x1642","x1643","x1644","x1645","x1646","x1647","x1648","x1649","x1650","x1651","x1652","x1653","x1654","x1655","x1656","x1657","x1658","x1659","x1660","x1661","x1662","x1663","x1664","x1665","x1666","x1667","x1668","x1669","x1670","x1671","x1672","x1673","x1674","x1675","x1676","x1677","x1678","x1679","x1680","x1681","x1682","x1683","x1684","x1685","x1686","x1687","x1688","x1689","x1690","x1691","x1692","x1693","x1694","x1695","x1696","x1697","x1698","x1699","x1700","x1701","x1702","x1703","x1704","x1705","x1706","x1707","x1708","x1709","x1710","x1711","x1712","x1713","x1714","x1715","x1716","x1717","x1718","x1719","x1720","x1721","x1722","x1723","x1724","x1725","x1726","x1727","x1728","x1729","x1730","x1731","x1732","x1733","x1734","x1735","x1736","x1737","x1738","x1739","x1740","x1741","x1742","x1743","x1744","x1745","x1746","x1747","x1748","x1749","x1750","x1751","x1752","x1753","x1754","x1755","x1756","x1757","x1758","x1759","x1760","x1761","x1762","x1763","x1764","x1765","x1766","x1767","x1768","x1769","x1770","x1771","x1772","x1773","x1774","x1775","x1776","x1777","x1778","x1779","x1780","x1781","x1782","x1783","x1784","x1785","x1786","x1787","x1788","x1789","x1790","x1791","x1792","x1793","x1794","x1795","x1796","x1797","x1798","x1799","x1800","x1801","x1802","x1803","x1804","x1805","x1806","x1807","x1808","x1809","x1810","x1811","x1812","x1813","x1814","x1815","x1816","x1817","x1818","x1819","x1820","x1821","x1822","x1823","x1824","x1825","x1826","x1827","x1828","x1829","x1830","x1831","x1832","x1833","x1834","x1835","x1836","x1837","x1838","x1839","x1840","x1841","x1842","x1843","x1844","x1845","x1846","x1847","x1848","x1849","x1850","x1851","x1852","x1853","x1854","x1855","x1856","x1857","x1858","x1859","x1860","x1861","x1862","x1863","x1864","x1865","x1866","x1867","x1868","x1869","x1870","x1871","x1872","x1873","x1874","x1875","x1876","x1877","x1878","x1879","x1880","x1881","x1882","x1883","x1884","x1885","x1886","x1887","x1888","x1889","x1890","x1891","x1892","x1893","x1894","x1895","x1896","x1897","x1898","x1899","x1900","x1901","x1902","x1903","x1904","x1905","x1906","x1907","x1908","x1909","x1910","x1911","x1912"
18,97.5,-9.686812487064217e-4,-3.6725775951010955e-4,-4.821892484539121e-4,-0.0012977668334207787,-0.002289429816903946,-3.4183512936695825e-4,-0.0028890674248305066,-0.004588814831387236,-0.0024362233565007538,-3.4183512936695825e-4,2.6584518421012416e-4,-0.04816605470671305,-0.05231551224237392,-0.0522499986044644,-0.05686262180505293,-0.04472714571407918,3.629895823794991e-4,-4.559161206994817e-4,-0.0014107047723154913,-0.0033634100999330907,-0.0014190076797154347,-0.0015198390714532615,-3.4183512936695825e-4,-0.0034146887112715303,-0.0034091965300451985,-5.348936277714101e-4,-2.5679580731073073e-4,-2.5679580731073073e-4,-2.1244858734632794e-4,-3.99416772177699e-4,-6.402726502256117e-4,-3.6815739726455565e-4,0.001649246580009967,-6.994045998141072e-4,-0.007169178607842599,-0.006144068562171633,1.991539801218516e-4,3.5565063420694813e-4,0.0017172112859259266,5.060880832301133e-4,-0.0032920631453648716,-7.525134786003778e-4,-3.451936838758882e-4,-0.0013197714380403058,0.002362314901992213,0.0023722113769330372,0.002478152468492385,-0.0014970519092751843,-0.0013490332345451293,4.1179811199478124e-4,-0.005861588191348922,-0.002360379703062937,-8.39745253039303e-4,-5.00165401069714e-4,0.0015095700230333049,-6.470247089577158e-4,0.002594892639537362,0.0014780449751151275,0.0032713177097245224,0.0032624474935997556,-0.00796692582349649,-0.006394489608626931,-0.002947205808785108,-0.00428482952835602,-0.04685470805616274,-0.0470847935058518,-0.11481430165335464,-4.0860580338702274e-4,3.9851985748925664e-4,0.0012542366160696464,-0.04074547586177842,-0.0022801078181906823,0.0017933363702828603,0.0027158260247901337,2.6075222554176175e-4,5.986745212654089e-4,-0.05245394473738039,-0.0011772616209609075,1.6476118587905794e-4,-0.0010953397672511134,-0.0014303516261388633,-0.0019222743569870548,-0.0028150795738842017,-0.0023700902094942063,-0.0024263913813965575,-0.18475071941275686,6.685802050909045e-4,-0.05115405881677777,-0.009745500095853272,-0.13736818592867325,0.0012609143856392923,-0.04374130623737184,-0.003496552478394472,0.001339364592650929,4.4961230767295857e-4,0.0010371706962087907,0.001041599939322205,-0.00308199657924746,-0.0013848801711605185,-0.023466190257126325,-0.05860450560640741,-0.008205755571100315,-0.006557335688623107,0.003989614746139047,-0.011365236819616048,-0.013913775841831,-0.011993126204164933,-0.009917914791120275,-0.002567599614714723,-0.06047322899635334,-0.010959015421164137,-5.423705796228385e-4,-0.1476793682199429,-0.01342302081373798,-0.0056463652587185244,-0.1365502408179857,-2.2200313166626868e-4,-0.11469350085066603,-0.07177012536930466,0.002046169222346149,-0.0016755423817536958,-0.027951761316816325,-0.03127253104245425,-0.034310344180375096,-0.03503976590836153,-0.005607994240606073,-0.02517411590894915,-0.03182669171332976,-0.14579499055714765,-0.008027161907071194,-0.047152983217380116,-0.06428893488837102,-0.003932490440899354,9.996407223288016e-4,-0.00588644877394842,-0.011188890608487767,-0.01468840262146589,-0.021232286725408195,-0.06863020926806458,-0.018190338401268158,-4.019966460309961e-4,-0.014214959867605875,-0.00394366648193738,-0.06124647713880628,-0.05238778238057224,-0.10698063886825068,-0.011896098632369363,-0.016447406433919533,-0.015553287862648623,-0.01796094301087745,-0.07678770956093516,-0.0036717895605586294,-0.023684244800697953,-0.020524303978645204,-0.022445473225562257,0.004712893521880455,-0.0011036226543362257,-0.01046577544720266,-0.035422872086452124,-0.05110924050806893,-0.0082988847333555,-0.009113745071746204,-0.01554048215931048,-0.006139596184750544,-0.007600084094760947,-0.008800263435832036,-0.0035877472829828555,-0.004639070907477658,-0.004980348351623756,-0.0013328077236068941,-0.00200076102588445,-0.02659255876588662,-0.021400158001692808,-0.003417318153699743,-0.08104596304267125,-0.015858284996067888,-0.028318590219246566,-0.02746424040095979,-0.014036259731330492,-0.008880909613921219,-0.03628554126935329,-0.1899778680697456,0.0014687505269667504,0.0035295970289355686,-0.0033066707270523405,-0.05266017891795691,-0.1088242183935558,-0.012266192586163202,-0.01808439846947317,-0.022064051726589158,-0.0255574133505041,-0.028707996234047448,-0.0014263958409760115,-0.0038281117387851567,-9.759000733839981e-4,-0.009617364428039439,-0.054047772370231256,-0.02085883180181393,-0.008353398574492295,-0.0690351904894202,-0.002935932957037858,-0.005825803145704969,-0.005174603590091642,-0.005131189405004229,-0.02879068739243549,-0.004200083819916334,-0.01916064224080806,-0.00582902934377262,-0.005623747340800711,-0.005597324741319491,-0.002941159055998378,-0.0032416610305492466,-0.112940352206612,-0.09240291738640444,-0.002035051475592612,-0.018836289557611557,0.00567688296073696,-0.032033183460881416,-0.037074772563652394,-0.05634070933816539,-0.04499261440561205,-0.038085060302773255,2.0862890003077689e-4,-0.003098992029213498,-0.0012150804555624045,-0.03703699463295769,-0.00919662889044857,-0.0057017358114614565,-0.0022895659426171514,-0.0054231963605797726,-0.019849098117977606,-0.02859293243073018,-0.04235420747673736,-0.05643813984333711,-0.024040059529329423,-0.12224593689537214,-0.0019719033298036563,-0.0053680707542558955,-0.037735590911580935,-0.012453621385376538,-0.010450118726782589,-0.03754418482564942,-0.03948596758951295,-0.016087176252963457,-0.006851429460021548,-0.0045688145430722365,-0.021960840434021977,-0.08818340853872705,-0.04635681832866584,-6.267636268851753e-4,-0.019146454677487226,-0.03303188579133256,-0.1475923351586293,-0.011524556117328997,-0.004218079953403797,-0.01799637711400753,-0.010310461103591115,-0.0170387643374178,-0.010059784003882074,-0.007167940969564815,-0.009530967783927086,-0.004937264990462202,-0.019861018020071893,-0.008067958882759756,-0.08345162551900485,-0.07592369781919699,-0.07607572487617657,-0.03685979449408096,-0.0022739438098340827,-0.020396065565217815,-0.014747402235385272,-0.009752219544425074,-0.018719597182062248,-0.03553688863080687,-0.0367096514500697,-0.0028655981897538264,-0.04735907686207028,-0.014823756461538789,-0.01900760780519907,-0.04461244774066042,-0.011199409254057392,-0.014575828009710246,-0.009994540817713277,-0.05626710518214567,-0.014333182702367848,0.005593225120405229,-0.001713377050798666,-0.01071865468297799,-0.009126082650470095,-0.01336131220151076,-0.006814235910178381,-0.06428982107562693,-0.09584753475383007,-0.037278086699113054,-0.044031999471519825,0.01457871595403975,-0.029876479293123356,-0.2342190649091883,-0.026811719224189567,-0.16325255229058605,-0.006588077355224762,-0.07003993912901252,-0.043931665059153836,-0.024707732598774703,-0.12418029712818737,-0.2208187327667018,-0.009684101432237904,-0.006237793133296308,0.04054552909523293,-0.016812148670787553,-0.16722762019770973,-0.0020553786570728107,-0.13202267548315766,-0.07143360859655516,-0.03326839225792829,-0.009506720627620518,-0.0023464498179915126,-0.013118433649023334,-0.0012390226161530914,-0.005963125734290561,7.641064247341091e-5,-0.05261835818285658,-0.02054803600738845,-0.09695436553554754,-0.03266502101752959,-0.019747402465491184,-0.001322058154313249,-0.004772477428466463,-0.018418783098106788,-0.11539205336943396,-0.11484827160910425,-0.009622543738036608,-0.009449728767506778,-0.13763378206136365,-0.017176303648928953,-0.0023588079032597557,-0.12140201278748645,-0.008249649944743663,-0.0823700730242578,-0.10810566787293038,-0.04899940396776437,-0.033870404432923856,-0.11201159877655201,-0.12739350219670817,-0.05452856230248081,-0.014154043484293844,-0.005174759489788672,-0.14146205700177356,-0.035341592396246804,-0.041847888376793804,3.3659779870094425e-4,-0.10301325012884642,-0.03510158226936009,-0.012458986440202689,-0.03450000338013659,-0.0034240485297723725,-0.03452120131997593,-0.018516175655934636,-0.030407003027172048,-0.0043343732268037345,-0.011468444606383061,-0.01740559126454802,-0.032902350844189375,-0.03718022439398261,-0.006351321536419769,-0.05216102372574516,-0.03705320170043063,-0.0053936084619825506,-0.04229943118746785,-0.020777797203238853,-0.08257990567119754,-0.07773488245664928,-0.07073446269704074,-0.0651422612004161,-0.015024835554081316,-0.008411159708900632,-0.06312607145234536,-0.08436846523196162,-0.15544948190076452,-0.062411903265798846,-0.03088737802781585,-0.008461811573669134,-0.061849568049025055,-0.03963750194056731,-0.040524210999632174,-0.052956873178189146,-0.1680954392156262,-0.17461469914414,-0.007606546668135455,-0.057357868671319714,-0.001472626594870633,-0.006493736705659414,-0.005828527376251768,-0.005778425159553656,-0.15295850913846987,-0.173296459710916,-0.0029115528331611893,-0.0031186393766775566,5.209514099713819e-4,-0.06602905449110043,-0.049297104262174984,-0.019060062660345815,-0.01697019798999289,-0.24726364116287097,-0.003622201444784879,-0.24945495670367415,-0.18528675152363744,-0.0661665249648467,-0.004775474362102147,-0.007619084336410117,-0.04341235355056165,-0.09123000886531779,-0.06058983108953783,-0.04478696067977347,-0.018409065655750005,-5.932463000349886e-4,-0.0780630703360662,-0.12657418549962246,-0.16406607028352643,-0.12258681181815678,-0.13984316764895524,-0.03362796396341915,-0.010444411247690754,-0.029478646867917464,-0.05051643061157293,-0.08635602171687376,-0.12771635588750502,-0.19943428955556364,-0.11811321487482915,-0.1799074944949076,-0.04574729541180585,-0.1769076416656438,-0.17551820278742672,-0.016990577060400806,-0.03335894007977327,-0.0316118380476862,-0.13293427394762625,-0.027655958977911923,-0.062439784761466235,-0.01774017197028299,-0.00859678113392073,-0.015034555063988077,-0.04002383838969336,-0.06047855177768227,-0.07283487039992081,0.007075748751895903,-0.1712319430562018,-0.03073155275475389,-0.02219550059752789,-0.1363695791257495,0.00935906263644672,-0.010932369652933085,-0.042273714126857605,-0.08854413214781633,-0.006615199627239754,-0.010236351977808833,-0.02254877839139102,-0.011136476441138552,-0.05553732158313575,-0.03858916446188162,-0.011540943384915797,-0.017802932189387086,-0.010880985830764245,-0.01938516434941697,-0.031096805667347405,-0.050980489247834535,-0.024445195647561598,-0.22071772429968048,-0.05843490895008443,-0.05384097649807202,-0.11763052089022882,-0.08754542588945746,-0.19947285717081784,-0.1338121287739148,-0.04028567269705928,-0.06984669945219908,-0.05782863649016966,-0.059650083497687766,-0.14918705200238833,-0.14995302663000862,-0.018075640136399392,-0.0036207938926671817,-0.0879065984618644,-0.08980222459269227,-0.051574387894063795,-0.044014665220056315,-0.228247812621577,-0.04118958123639319,-0.1466854356590898,-0.05777568063946173,-0.11245011462231996,-0.024507069238736735,-0.19641515921757563,-0.025737511198717478,-0.019669919624779812,-0.11283003611301257,-0.006970375615215206,-0.1011104440175006,-0.042580983929235226,-0.05597836997962105,-0.007217562289430681,-0.12690040439291825,-0.08678594648425532,-0.11584026213197032,-0.13356093140876169,-0.14116021475936585,-0.06267416057155888,-0.2975243512555591,-0.05566228972590518,-0.07314164064214729,-0.1376241898982042,0.0591264560455062,-0.13549736991764427,-0.11958984624068666,-0.012433112734793032,-0.010497550475665009,-0.003139055392170469,-0.13537367402013178,-0.07487334288531534,-0.07310119341929375,-0.02203566733732501,-0.025825271309016514,-0.06886790783291576,-0.007390604981043809
18,100,-0.0017133860297782408,-5.703300430036639e-4,-0.0010828567147736444,-0.002334233508635493,-0.0031935363746312113,-6.301042260178105e-4,-0.005160710189990727,-0.007455473026398783,-0.003483429554504533,-6.301042260178105e-4,4.066211274440399e-4,-0.06622552900556,-0.075166351202134,-0.07505191715786338,-0.1008227219872203,-0.07550549374633125,6.993213247115651e-4,-8.257997842016367e-4,-0.0027585721496016127,-0.006392529591785467,-0.002330863999075556,-0.002481555508838477,-6.301042260178105e-4,-0.004797689535601441,-0.006339528998543427,-9.393900076530178e-4,-4.1363578146921647e-4,-4.1363578146921647e-4,-3.422031627747583e-4,-6.00801534383398e-4,-0.0011802136996800355,-5.914699973570357e-4,0.0029460314972621746,-0.0010416528188336336,-0.014562018148122632,-0.0125039473872596,3.1623289998873507e-4,5.989420480111353e-4,0.0030678974374473145,7.746099186089945e-4,-0.005381594352327665,-0.0011539909785623858,-5.377993128386051e-4,-0.0022794882079366446,0.0038546871161449715,0.0039028591638182036,0.003809243261780723,-0.002219378671091432,-0.0019693361086942814,-1.03941024225746e-4,-0.008094096305752264,-0.003962031037420847,-0.0015963561144237992,-7.813684414041543e-4,0.002264839655217829,-0.0011964443641174763,0.0039256975369422395,0.0019481357160697865,0.00469349381049443,0.004666408831922729,-0.013554142084651598,-0.011099763136346011,-0.005489704502927976,-0.007944673282278122,-0.0881186414444713,-0.08841940238650293,-0.16683308741778233,-8.05712540171322e-4,3.902238710620072e-4,0.0020232267963289775,-0.07533030815873988,-0.004075337200357902,0.002498550445096054,0.004190966630187009,1.8526119154564538e-4,0.0010281857154114515,-0.06559539302152989,-0.0018776369687974336,2.616212218517478e-4,-0.0019497993638594865,-0.002543124986425037,-0.0034291020017970285,-0.004994452627437614,-0.003966970450614958,-0.004063545114924972,-0.2106217682609556,0.0011142267955825316,-0.057653351872483646,-0.013246702067006625,-0.2056230348806882,0.0020353774814686146,-0.05730164827590949,-0.00656657182540003,0.001952625031021654,0.0022370715784333535,0.002876752599050002,0.0016564470270910043,-0.005109095193695436,-0.002571111459842219,-0.04671712270827368,-0.1009511269787479,-0.015251683602339802,-0.009587694559971566,0.007237465859095819,-0.019274289515299733,-0.02424913873205688,-0.019432699423828897,-0.01674247241330885,-0.004859612375438429,-0.09068200735384618,-0.0227931236442818,-0.0010486329489636898,-0.16880821535229892,-0.02462558182939309,-0.010235389315690397,-0.17153383903785438,-4.7080522759684456e-4,-0.16654972552320707,-0.10951560404925335,0.003112510133992252,-0.0038333336741891077,-0.0564431808902867,-0.06326267993182974,-0.06575919795377425,-0.06657700744146465,-0.010269415173565005,-0.03736108532370079,-0.04112005888080318,-0.21010299390878684,-0.015300259608592857,-0.09334076896218096,-0.11482510613377772,-0.0072154102829388375,0.001871358725281986,-0.01022646028432209,-0.020039409375341845,-0.029544129491018346,-0.043277940402617066,-0.13183570702438635,-0.03289379441752176,-0.0014757604931365568,-0.021859640426671666,-0.0062063362876636375,-0.11263758141795019,-0.10059056064315242,-0.17830471792419883,-0.021213086005984566,-0.031991877218995754,-0.03129501601766109,-0.03445275407517265,-0.10481876068247958,-0.006192526790078599,-0.034274719260121544,-0.039311014351824505,-0.04199376737177346,0.009090128747404799,-0.0018864335009271434,-0.016295588466319153,-0.06402737108731596,-0.07370105202686958,-0.01485543281198799,-0.017307234497671,-0.02644104638805549,-0.01152984182372738,-0.013121426985812349,-0.014928675815621413,-0.005970787908104878,-0.008830866320747338,-0.008243029686292635,-0.002045177033131431,-0.0017036610610981092,-0.04304493231544888,-0.037426855619173194,-0.004850414025522856,-0.11599129768407099,-0.03232779075079444,-0.05356762099069709,-0.04506325979557011,-0.022557876764530575,-0.013543364178524331,-0.056890714371873374,-0.20936518127387238,0.0028956488447014128,0.00726427497682186,-0.006300598668982829,-0.0806869770109956,-0.16517821823710035,-0.017478402691677185,-0.03300668063023728,-0.040874963889046934,-0.04772810115594839,-0.04885213617670222,-0.0020431002997628655,-0.0068794785656358,-0.0024711144408864545,-0.017015444591394775,-0.10314177134774426,-0.039525501136746986,-0.014581753914523326,-0.10693394290381937,-0.005535994070943924,-0.009688556053536133,-0.008684498797008534,-0.006951030090154016,-0.040235654248261324,-0.007649555105158395,-0.034318108680475405,-0.008640262977202946,-0.009658191045748053,-0.009656941167208445,-0.004408982970535594,-0.005328624442990431,-0.16423761477329396,-0.11000621922510079,-0.003982676353212884,-0.03527296322827533,0.00898227465179825,-0.06611257707437888,-0.0756218169551058,-0.0844167548988066,-0.059440963048677686,-0.06445437350117811,1.5996056380782509e-4,-0.00534795130785653,-0.0025854886202182443,-0.07347007224345664,-0.017359032746345045,-0.009186439856523633,-0.003064237026556601,-0.008816727722926463,-0.04025721418358812,-0.04260771125184881,-0.0709478879523453,-0.09290241115102012,-0.03297478018970408,-0.16760795002079243,-0.0031911452745662554,-0.010055353619522069,-0.06846714378148114,-0.019196025586731016,-0.017053597628090757,-0.06808347288837653,-0.0708049387199313,-0.0288983455018688,-0.013134329851294719,-0.01341585895698159,-0.04276649452351722,-0.15989927585079977,-0.0945535082097064,-7.095352923499852e-4,-0.034779460727360996,-0.057211136593443235,-0.2255132619898787,-0.019407686649567532,-0.005607139233395177,-0.027536505625685805,-0.019730996949524227,-0.030892409060644166,-0.015505793267915003,-0.013428132724144896,-0.017663978828736767,-0.008394579070361978,-0.03733803068024575,-0.013616967100815624,-0.1348358991622382,-0.14659612733298166,-0.14498076872787768,-0.07656901076712638,-0.0033304087713669946,-0.03714385313539475,-0.028496277779092142,-0.016106106635363566,-0.03398547163228327,-0.07050360563930473,-0.07276785416006626,-0.005070948323121775,-0.07377546685801374,-0.0310404675612263,-0.03743147517203057,-0.07154600405261122,-0.020585510920386053,-0.026202956257895333,-0.01923478941463662,-0.08294180653630233,-0.024460569395411094,0.00963535833115389,-0.003038864492958481,-0.018027770327024028,-0.014742410994068807,-0.026485225393571298,-0.012112985197062803,-0.10235033711404784,-0.17256986176671116,-0.0747726145335539,-0.0869394157715399,0.007953963246695405,-0.05638340571710912,-0.2829559049414866,-0.048208061979384584,-0.1852490726249337,-0.012576403345715205,-0.12040923236159433,-0.08286536465448735,-0.043855224922547065,-0.17867895658528407,-0.2532357638603324,-0.01736279812352621,-0.011817852550654095,0.06300369012926664,-0.03345759305195657,-0.2579765342369027,-0.004082743284451423,-0.19391366977687946,-0.12630249272803196,-0.0651661272125801,-0.01809774765189025,-0.002193343605632731,-0.02309818862760736,-0.0020608966563786307,-0.013089007078974499,-1.8867918305726377e-4,-0.08539424741134961,-0.04201272597279895,-0.16336317455098875,-0.06737661315545794,-0.036564413190198,-6.807199100968588e-4,-0.008305100236146955,-0.03329870571903093,-0.137433305362088,-0.13638222040002915,-0.019881481720071887,-0.020781339187642373,-0.14840127237556094,-0.030808622343718194,-0.003531574494149577,-0.1664354690682367,-0.015570061816329313,-0.12458806243804678,-0.17390069471791458,-0.0960066208101733,-0.06730635560829078,-0.1621417468979804,-0.18408539708134916,-0.08587696051801068,-0.02118612900905366,-0.01008662514811499,-0.20945900586022165,-0.07381269431073036,-0.0856777201394098,3.3620827731608476e-4,-0.19143386997516865,-0.0658473936496472,-0.023297898673703785,-0.05365239497922904,-0.0060526365373815335,-0.05730581583162758,-0.031119438910716328,-0.046065192167077246,-0.0026285722633775446,-0.022428129925320603,-0.032461734943464444,-0.06338699275063707,-0.062349389674026576,-0.011367012348650033,-0.0849868727758513,-0.06475071454139857,-0.008989647599275914,-0.07188581563255961,-0.04198682396466709,-0.15096167401516997,-0.1460715573277895,-0.1234827712228928,-0.11397791967832265,-0.03306581535205628,-0.01751374181995335,-0.09826316811663786,-0.13966414571940783,-0.25471119871989956,-0.11656149499609919,-0.05862261762644937,-0.015172965094418107,-0.0933459775770313,-0.06725260996278873,-0.0689776866096292,-0.0786300036725909,-0.16404482231674755,-0.1773315481887898,-0.013419776113477751,-0.08671299610781148,-0.003132496164926087,-0.012636547297173614,-0.011583380152578296,-0.012432189055946466,-0.2472293240073808,-0.24345529977109198,-0.004786541019790147,-0.011941195160503687,0.006826444592155822,-0.11560065875690749,-0.09202424921161001,-0.03452199199657627,-0.031879679868716926,-0.32205801377587645,-0.006959486238456146,-0.31747248797688266,-0.21185752653403941,-0.1073415465682725,-0.013562189312375763,-0.01864736784741238,-0.07915944171490057,-0.1546480737268977,-0.08927682080449624,-0.06590226446458974,-0.032662992908804436,-0.0061603695701705555,-0.1256511084489556,-0.17332818271067574,-0.24836976143912542,-0.19546974862492897,-0.16989255899692923,-0.050027269700532014,-0.019049586684390676,-0.0509730077795912,-0.08209490753680065,-0.14157664106987689,-0.2119453436896096,-0.27906527687266547,-0.16830585237523263,-0.19976208538142073,-0.08731035432676741,-0.22857949135466551,-0.21799750069969134,-0.029242815036689955,-0.0532664716261666,-0.04946716858921512,-0.19608010217681587,-0.05432031218839186,-0.09136678119576076,-0.026890360407666795,-0.008698852351946677,-0.026205981692769036,-0.07458497064058962,-0.1018913381804221,-0.1324300088436745,0.008268350097264187,-0.21594400341725262,-0.06204984276368007,-0.04380949740067683,-0.16360912109534054,0.011339698513751452,-0.02010826187970153,-0.07100423918738161,-0.09485636581909024,-0.009366286780408272,-0.01852307085352758,-0.0413383473635466,-0.024607566684368816,-0.1128405590645006,-0.0639509756405653,-0.01953039987947178,-0.02959104943974033,-0.02842907285271388,-0.03970168713089564,-0.059319657797492334,-0.091202825586436,-0.05740506250109707,-0.30889027684735143,-0.08757508599315347,-0.08463680429320325,-0.13442939668717238,-0.1254411450320558,-0.22280117412843695,-0.2073304200869279,-0.06953614259064471,-0.12779806807990662,-0.10511073327073409,-0.10053292190846705,-0.1465786388424782,-0.16615820045079088,-0.02161551110905177,0.007103978091358219,-0.14579435578834404,-0.15275729862510512,-0.10077960762231598,-0.08187195155768683,-0.3191995214406256,-0.07050789362308564,-0.18160220048443776,-0.10026087827939734,-0.15910249479971603,-0.034574393825292024,-0.29542791713428873,-0.04685515179889954,-0.028628450738499803,-0.15479338655445654,-0.015355065678254202,-0.11928754100235814,-0.0781326401081609,-0.10488009233941697,-0.01416435840122941,-0.17168546499788442,-0.14336800529484844,-0.1958838663087534,-0.2225128948354209,-0.22557937339992817,-0.10247579587538982,-0.43579408267659764,-0.07819247835875696,-0.09403870590566095,-0.1857480756711539,0.09078919573232683,-0.1952490121242975,-0.17884950157602453,-0.025685880415397523,-0.025901056744647908,-0.004602341890423961,-0.17875006668489649,-0.10282249161910711,-0.09666207925686889,-0.03142553132197636,-0.047705225270352,-0.08658256273854725,-0.014265133709935129
