"year","coefficient","value"
1558,"Penalized ML",0.1270486651352199
1558,"ML",0.07852019035647075
1559,"Penalized ML",0.13440872378348795
1559,"ML",0.12485304601129668
1560,"Penalized ML",0.1412355482318765
1560,"ML",0.1903530376182677
1561,"Penalized ML",0.13829934825112636
1561,"ML",0.09448249010829399
1562,"Penalized ML",0.1417600090755392
1562,"ML",0.1308735459955236
1563,"Penalized ML",0.14517359382192055
1563,"ML",0.11325750687171075
1564,"Penalized ML",0.1429579572045098
1564,"ML",0.09094724584252266
1565,"Penalized ML",0.14208613332986403
1565,"ML",0.07990778536723962
1566,"Penalized ML",0.1496829161180669
1566,"ML",0.16945296260725043
1567,"Penalized ML",0.15318313052375265
1567,"ML",0.210124832429263
1568,"Penalized ML",0.1443796672658538
1568,"ML",0.13372246535461882
1569,"Penalized ML",0.13014185505951764
1569,"ML",0.07216426987017639
1570,"Penalized ML",0.12649509560256758
1570,"ML",0.09664377811790235
1571,"Penalized ML",0.12660200468767369
1571,"ML",0.17520537074833772
1572,"Penalized ML",0.11550251912282697
1572,"ML",0.07091928839987371
1573,"Penalized ML",0.11177108007009791
1573,"ML",0.0975972340058612
1574,"Penalized ML",0.10933014790014571
1574,"ML",0.09606500614658714
1575,"Penalized ML",0.10681376526118584
1575,"ML",0.10159589925695117
1576,"Penalized ML",0.09549770949233902
1576,"ML",0.03662754253894452
1577,"Penalized ML",0.10415450774523516
1577,"ML",0.043271889148007156
1578,"Penalized ML",0.12360768573520914
1578,"ML",0.16098599434006516
1579,"Penalized ML",0.13218421322275278
1579,"ML",0.13743527736275898
1580,"Penalized ML",0.1296102180274293
1580,"ML",0.11003955521095027
1581,"Penalized ML",0.12672334853614756
1581,"ML",0.11368524034135898
1582,"Penalized ML",0.12433002810787311
1582,"ML",0.08828223379019398
1583,"Penalized ML",0.1213163172913538
1583,"ML",0.07624945133812283
1584,"Penalized ML",0.12823201842536316
1584,"ML",0.05059551387201018
1585,"Penalized ML",0.13847295644948354
1585,"ML",0.19393887891654196
1586,"Penalized ML",0.12873883563976124
1586,"ML",0.06975818412011617
1587,"Penalized ML",0.12460558814709165
1587,"ML",0.15932972295306025
1588,"Penalized ML",0.11086527437137451
1588,"ML",0.040926354328746424
1589,"Penalized ML",0.11212793037610028
1589,"ML",0.08409146413682446
1590,"Penalized ML",0.11853508683790233
1590,"ML",0.11587047045508635
1591,"Penalized ML",0.1254910174216698
1591,"ML",0.15797962314418748
1592,"Penalized ML",0.12470878301395161
1592,"ML",0.08832155522227389
1593,"Penalized ML",0.12500034074990884
1593,"ML",0.08481279635123394
1594,"Penalized ML",0.13323836104446898
1594,"ML",0.1381902593301985
1595,"Penalized ML",0.13424493271473067
1595,"ML",0.17712025093972583
1596,"Penalized ML",0.12747948594914288
1596,"ML",0.06160022186417038
1597,"Penalized ML",0.13384740693297661
1597,"ML",0.08795042974728422
1598,"Penalized ML",0.14729854521284771
1598,"ML",0.1485942673157975
1599,"Penalized ML",0.1548661893575494
1599,"ML",0.10782237567945485
1600,"Penalized ML",0.1677257406764816
1600,"ML",0.06849813141210907
1601,"Penalized ML",0.15980072384609467
1601,"ML",0.2005335851739977
1602,"Penalized ML",0.1393001650201879
1602,"ML",0.11350279206041215
1603,"Penalized ML",0.11646736861892446
1603,"ML",0.0639931291137951
1604,"Penalized ML",0.1053304422510238
1604,"ML",0.10501595248819791
1605,"Penalized ML",0.09318667558734972
1605,"ML",0.04387391371485427
1606,"Penalized ML",0.09282488926020435
1606,"ML",0.06277722458236287
1607,"Penalized ML",0.09951315439347858
1607,"ML",0.1197996408698201
1608,"Penalized ML",0.09599906781239967
1608,"ML",0.0616876772096442
1609,"Penalized ML",0.0981099567096389
1609,"ML",0.11634971763155538
1610,"Penalized ML",0.08394638533867976
1610,"ML",0.06519250022755418
1611,"Penalized ML",0.07576125598266022
1611,"ML",0.047965435542882184
1612,"Penalized ML",0.0831020225225472
1612,"ML",0.05118082118831423
1613,"Penalized ML",0.09544411905520792
1613,"ML",0.08680462354555332
1614,"Penalized ML",0.09708046877921381
1614,"ML",0.10520104446427758
1615,"Penalized ML",0.09426062145698007
1615,"ML",0.07484666986301866
1616,"Penalized ML",0.0968666849124853
1616,"ML",0.04839952152265338
1617,"Penalized ML",0.10886492529380497
1617,"ML",0.1533797600381745
1618,"Penalized ML",0.10665281084987184
1618,"ML",0.06387966062461202
1619,"Penalized ML",0.1057499030465581
1619,"ML",0.07628118681199338
1620,"Penalized ML",0.10407947919879115
1620,"ML",0.06296733821864679
1621,"Penalized ML",0.11231739901819708
1621,"ML",0.09607182915445105
1622,"Penalized ML",0.11581112231671963
1622,"ML",0.11269110783088807
1623,"Penalized ML",0.10911244265805267
1623,"ML",0.07206755884108934
1624,"Penalized ML",0.10403141609288204
1624,"ML",0.07747786623608817
1625,"Penalized ML",0.10613919111914305
1625,"ML",0.13854606125885396
1626,"Penalized ML",0.0967007326953497
1626,"ML",0.03646982862484696
1627,"Penalized ML",0.10797131758068855
1627,"ML",0.08561272501910211
1628,"Penalized ML",0.12525650390507254
1628,"ML",0.17818351302752297
1629,"Penalized ML",0.12742325263317622
1629,"ML",0.1566512636510854
1630,"Penalized ML",0.12217768225148416
1630,"ML",0.1287730695448842
1631,"Penalized ML",0.1144334347895492
1631,"ML",0.09702549333597202
1632,"Penalized ML",0.10905424229082773
1632,"ML",0.08991250742696057
1633,"Penalized ML",0.1083349102012192
1633,"ML",0.0814521626981331
1634,"Penalized ML",0.10650638357639797
1634,"ML",0.05953109300081432
1635,"Penalized ML",0.1175581058444478
1635,"ML",0.15061462223676256
1636,"Penalized ML",0.12078443189736596
1636,"ML",0.10956267963244726
1637,"Penalized ML",0.12495679623856175
1637,"ML",0.12037862061937653
1638,"Penalized ML",0.1292419894169924
1638,"ML",0.1481897968226624
1639,"Penalized ML",0.12560287948841586
1639,"ML",0.06257581985638493
1640,"Penalized ML",0.13350668634377846
1640,"ML",0.08644898146059996
1641,"Penalized ML",0.14424707160203093
1641,"ML",0.1262630197678337
1642,"Penalized ML",0.13573091662696476
1642,"ML",0.13322000531320238
