"year","coefficient","value"
1567,"Penalized ML",0.22122877035751565
1567,"ML",0.256112358594739
1568,"Penalized ML",0.2190350946122709
1568,"ML",0.20980684834611513
1569,"Penalized ML",0.2142748045506594
1569,"ML",0.10967554842250174
1570,"Penalized ML",0.21620052891765362
1570,"ML",0.15539097623992162
1571,"Penalized ML",0.22006765532853498
1571,"ML",0.1563043287266171
1572,"Penalized ML",0.2268333805787984
1572,"ML",0.19142028601474567
1573,"Penalized ML",0.23444082290360352
1573,"ML",0.3755249262865596
1574,"Penalized ML",0.2334121795359703
1574,"ML",0.10738582699397324
1575,"Penalized ML",0.23980001169083723
1575,"ML",0.4091987511706476
1576,"Penalized ML",0.2332630585602194
1576,"ML",0.17102713600073535
1577,"Penalized ML",0.2299667374227791
1577,"ML",0.15660602057076842
1578,"Penalized ML",0.22958818679159937
1578,"ML",0.42484052358685087
1579,"Penalized ML",0.21450427095934502
1579,"ML",0.18447720148546626
1580,"Penalized ML",0.2014222819763696
1580,"ML",0.14360263543873347
1581,"Penalized ML",0.19193744733505522
1581,"ML",0.07416281177884806
1582,"Penalized ML",0.19257620460168978
1582,"ML",0.12255566453483668
1583,"Penalized ML",0.19624957155792205
1583,"ML",0.1579321568026821
1584,"Penalized ML",0.19978468855765477
1584,"ML",0.22730622119145583
1585,"Penalized ML",0.19943152843012585
1585,"ML",0.20966069750850722
1586,"Penalized ML",0.1918490155761902
1586,"ML",0.1534951035632671
1587,"Penalized ML",0.18550987941436534
1587,"ML",0.11033852396694485
1588,"Penalized ML",0.18288315703228214
1588,"ML",0.16332186516271008
1589,"Penalized ML",0.18074808718873733
1589,"ML",0.07170461667956843
1590,"Penalized ML",0.18855187892573994
1590,"ML",0.10915829207666698
1591,"Penalized ML",0.20337459614480685
1591,"ML",0.3063960284898752
1592,"Penalized ML",0.2096218664474477
1592,"ML",0.22940549318776515
1593,"Penalized ML",0.21439573366932227
1593,"ML",0.13573419128782957
1594,"Penalized ML",0.224705070778107
1594,"ML",0.21837326681018127
1595,"Penalized ML",0.2330714323876116
1595,"ML",0.31236774071035095
1596,"Penalized ML",0.2364077831221223
1596,"ML",0.20190164885617654
1597,"Penalized ML",0.2414929841585665
1597,"ML",0.20900325488020352
1598,"Penalized ML",0.2455116737903117
1598,"ML",0.13036236516422406
1599,"Penalized ML",0.25368396918712627
1599,"ML",0.12901721687680143
1600,"Penalized ML",0.2664857173921107
1600,"ML",0.2630642956404767
1601,"Penalized ML",0.26799501284767846
1601,"ML",0.3987288465613243
1602,"Penalized ML",0.25695439036741186
1602,"ML",0.332585885599218
1603,"Penalized ML",0.24137234573665695
1603,"ML",0.138295861005869
1604,"Penalized ML",0.23010145008322397
1604,"ML",0.14402639227668165
1605,"Penalized ML",0.2224346014886614
1605,"ML",0.17371432581524096
1606,"Penalized ML",0.2160428165822652
1606,"ML",0.1728488533582185
1607,"Penalized ML",0.212405749505199
1607,"ML",0.17428771567728898
1608,"Penalized ML",0.21105084374445013
1608,"ML",0.22075323659479082
1609,"Penalized ML",0.20845500934681363
1609,"ML",0.17103790089996615
1610,"Penalized ML",0.2083466456802904
1610,"ML",0.16199753262704084
1611,"Penalized ML",0.2110885985801139
1611,"ML",0.24448752993977946
1612,"Penalized ML",0.21005756191175484
1612,"ML",0.05089856209254969
1613,"Penalized ML",0.2206698362682384
1613,"ML",0.33791632780061753
1614,"Penalized ML",0.22248554822269023
1614,"ML",0.3406311688500987
1615,"Penalized ML",0.21136631524634827
1615,"ML",0.1263899115522434
1616,"Penalized ML",0.20595832731416508
1616,"ML",0.08092731505202469
1617,"Penalized ML",0.20422251351856205
1617,"ML",0.10439115121681372
1618,"Penalized ML",0.20751261598118037
1618,"ML",0.1432611008078283
1619,"Penalized ML",0.21095746811558516
1619,"ML",0.17794346106607475
1620,"Penalized ML",0.2120882489831432
1620,"ML",0.2053557855342531
1621,"Penalized ML",0.21258935806037724
1621,"ML",0.13757217380637596
1622,"Penalized ML",0.21451774969393
1622,"ML",0.1113111667391333
1623,"Penalized ML",0.2224681646078646
1623,"ML",0.32627681061397773
1624,"Penalized ML",0.22287535569423908
1624,"ML",0.12298410519028533
1625,"Penalized ML",0.22785509816658747
1625,"ML",0.2809222265180026
1626,"Penalized ML",0.22757575842537728
1626,"ML",0.2558237866514672
1627,"Penalized ML",0.2229667429316404
1627,"ML",0.17269830766308603
1628,"Penalized ML",0.22142008597619353
1628,"ML",0.3433964570223261
1629,"Penalized ML",0.211643527270637
1629,"ML",0.10252391321181038
1630,"Penalized ML",0.20926022263167665
1630,"ML",0.20065381815918526
1631,"Penalized ML",0.20746785817828084
1631,"ML",0.09016053324526983
1632,"Penalized ML",0.21445014277432076
1632,"ML",0.17800063313638845
1633,"Penalized ML",0.22378717188863775
1633,"ML",0.1707989150747307
1634,"Penalized ML",0.23466549751775775
1634,"ML",0.09379859496133668
1635,"Penalized ML",0.25206024527732646
1635,"ML",0.3411903405379965
1636,"Penalized ML",0.25780283949918237
1636,"ML",0.40190885196826126
1637,"Penalized ML",0.2564272305082964
1637,"ML",0.08389239256423504
1638,"Penalized ML",0.26108981662533975
1638,"ML",0.302791834436174
1639,"Penalized ML",0.26293570272418354
1639,"ML",0.09738330919448084
1640,"Penalized ML",0.27215255415134915
1640,"ML",0.3033701401350131
1641,"Penalized ML",0.277177629248665
1641,"ML",0.16998563940823833
1642,"Penalized ML",0.27961943864477284
1642,"ML",0.1941689241598575
1643,"Penalized ML",0.28483867560818915
1643,"ML",0.6175137344138735
1644,"Penalized ML",0.276724040108946
1644,"ML",0.326399717064402
1645,"Penalized ML",0.2659933201407011
1645,"ML",0.2475335511642679
1646,"Penalized ML",0.2552202697480471
1646,"ML",0.1973364587059579
1647,"Penalized ML",0.2473162790917149
1647,"ML",0.16233133342917708
1648,"Penalized ML",0.24090526072371268
1648,"ML",0.2497273131081253
1649,"Penalized ML",0.23373582913672947
1649,"ML",0.10481783998040455
1650,"Penalized ML",0.23414823754032107
1650,"ML",0.3254723793681146
1651,"Penalized ML",0.22664907993460798
1651,"ML",0.11572422593993623
1652,"Penalized ML",0.22507760441786331
1652,"ML",0.33405259197142373
1653,"Penalized ML",0.21584895100255244
1653,"ML",0.060667159661206
1654,"Penalized ML",0.21707089393972404
1654,"ML",0.27861145981279084
1655,"Penalized ML",0.21399707509663043
